accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,Risk Index,Risk Category,Year,Month Number,Month Name
501,Bangalore,Karnataka,13.038925,77.471671,27-Nov-24,05:00:00 PM,17,Wednesday,0,highway,1,1,fog,low,21,high,weather,minor,3,1,1,None,0.8,80,High,2024,11,November
662,Chandigarh,Punjab,30.625597,76.791535,07-Oct-22,05:00:00 PM,17,Friday,0,highway,6,0,fog,low,31,high,distraction,minor,5,5,1,None,0.8,80,High,2022,10,October
847,Chandigarh,Punjab,30.676424,76.719165,09-Jan-22,05:00:00 PM,17,Sunday,1,highway,2,1,fog,low,20,high,drunk driving,minor,5,3,1,None,0.8,80,High,2022,1,January
932,Mumbai,Maharashtra,19.174754,72.969766,26-Oct-23,05:00:00 PM,17,Thursday,0,rural,2,0,fog,low,27,high,distraction,minor,2,2,1,None,0.8,80,High,2023,10,October
1298,Kolkata,West Bengal,22.571917,88.442391,01-Oct-22,05:00:00 PM,17,Saturday,1,rural,1,1,fog,low,19,high,drunk driving,minor,3,2,1,None,0.8,80,High,2022,10,October
1317,Kolkata,West Bengal,22.522013,88.438556,27-Mar-24,05:00:00 PM,17,Wednesday,0,highway,2,1,fog,low,20,high,weather,minor,4,1,1,None,0.8,80,High,2024,3,March
1369,Bangalore,Karnataka,12.909747,77.549129,16-Mar-22,05:00:00 PM,17,Wednesday,0,rural,3,1,fog,low,37,high,distraction,minor,1,1,1,None,0.8,80,High,2022,3,March
2133,Chennai,Tamil Nadu,12.885723,80.240431,02-Jan-23,05:00:00 PM,17,Monday,0,highway,5,1,fog,low,20,high,overspeeding,minor,4,2,1,None,0.8,80,High,2023,1,January
2200,Chandigarh,Punjab,30.608734,76.804255,04-Mar-24,05:00:00 PM,17,Monday,0,urban,4,0,fog,low,36,high,poor road,minor,5,2,1,None,0.8,80,High,2024,3,March
2220,Chennai,Tamil Nadu,13.027855,80.179502,14-Oct-24,05:00:00 PM,17,Monday,0,highway,2,1,fog,low,31,high,poor road,minor,3,1,1,None,0.8,80,High,2024,10,October
2253,Delhi,Delhi,28.855102,77.114407,14-Nov-24,05:00:00 PM,17,Thursday,0,urban,4,0,fog,low,39,high,poor road,minor,4,4,1,None,0.8,80,High,2024,11,November
2373,Pune,Maharashtra,18.69258,73.885907,19-Apr-22,05:00:00 PM,17,Tuesday,0,urban,5,1,fog,low,39,high,distraction,minor,5,0,1,None,0.8,80,High,2022,4,April
2389,Chandigarh,Punjab,30.723758,76.783715,17-Mar-25,05:00:00 PM,17,Monday,0,highway,2,0,fog,low,22,high,poor road,minor,4,2,1,None,0.8,80,High,2025,3,March
2416,Chennai,Tamil Nadu,12.990446,80.267189,28-Oct-22,05:00:00 PM,17,Friday,0,rural,2,0,fog,low,24,high,drunk driving,minor,4,4,1,None,0.8,80,High,2022,10,October
2458,Kolkata,West Bengal,22.472392,88.481919,22-Jul-24,05:00:00 PM,17,Monday,0,urban,4,0,fog,low,18,high,distraction,minor,2,2,1,None,0.8,80,High,2024,7,July
2622,Chandigarh,Punjab,30.626853,76.728879,26-Jul-23,05:00:00 PM,17,Wednesday,0,highway,6,0,fog,low,20,high,distraction,minor,3,0,1,None,0.8,80,High,2023,7,July
2998,Bangalore,Karnataka,13.188251,77.583773,19-May-24,05:00:00 PM,17,Sunday,1,urban,3,0,fog,low,21,high,overspeeding,minor,2,0,1,None,0.8,80,High,2024,5,May
3141,Bangalore,Karnataka,12.977465,77.511227,22-Nov-24,05:00:00 PM,17,Friday,0,highway,2,1,fog,low,32,high,poor road,minor,4,4,1,None,0.8,80,High,2024,11,November
3165,Delhi,Delhi,28.848101,77.040741,31-Oct-22,05:00:00 PM,17,Monday,0,urban,4,1,fog,low,20,high,overspeeding,minor,1,1,1,None,0.8,80,High,2022,10,October
3342,Chandigarh,Punjab,30.708875,76.761734,14-Jun-22,05:00:00 PM,17,Tuesday,0,highway,6,1,fog,low,38,high,drunk driving,minor,5,1,1,None,0.8,80,High,2022,6,June
3748,Delhi,Delhi,28.558801,76.95316,04-May-24,05:00:00 PM,17,Saturday,1,rural,5,1,fog,low,24,high,drunk driving,minor,3,3,1,None,0.8,80,High,2024,5,May
3844,Pune,Maharashtra,18.599192,73.996447,07-Jun-24,05:00:00 PM,17,Friday,0,rural,4,1,fog,low,16,high,poor road,minor,1,1,1,None,0.8,80,High,2024,6,June
3848,Bangalore,Karnataka,12.987691,77.579067,21-Jan-24,05:00:00 PM,17,Sunday,1,urban,4,0,fog,low,22,high,weather,minor,1,1,1,None,0.8,80,High,2024,1,January
3853,Pune,Maharashtra,18.425551,73.823382,10-Apr-23,05:00:00 PM,17,Monday,0,urban,5,0,fog,low,22,high,distraction,minor,4,2,1,None,0.8,80,High,2023,4,April
4288,Bangalore,Karnataka,12.985477,77.432026,14-Nov-23,05:00:00 PM,17,Tuesday,0,rural,6,1,fog,low,38,high,overspeeding,minor,4,0,1,None,0.8,80,High,2023,11,November
4498,Bangalore,Karnataka,12.922392,77.676692,15-Jul-23,05:00:00 PM,17,Saturday,1,rural,1,1,fog,low,38,high,distraction,minor,2,0,1,None,0.8,80,High,2023,7,July
4518,Kolkata,West Bengal,22.641426,88.268259,04-Jul-22,05:00:00 PM,17,Monday,0,rural,5,1,fog,low,29,high,distraction,minor,1,0,1,None,0.8,80,High,2022,7,July
4767,Kolkata,West Bengal,22.400223,88.365324,15-Oct-23,05:00:00 PM,17,Sunday,1,highway,5,0,fog,low,24,high,poor road,minor,4,2,1,None,0.8,80,High,2023,10,October
4984,Hyderabad,Telangana,17.280746,78.371887,15-May-22,05:00:00 PM,17,Sunday,1,rural,2,0,fog,low,29,high,distraction,minor,4,2,1,None,0.8,80,High,2022,5,May
5143,Hyderabad,Telangana,17.333965,78.396699,10-May-23,05:00:00 PM,17,Wednesday,0,highway,3,0,fog,low,15,high,poor road,minor,4,2,1,None,0.8,80,High,2023,5,May
5240,Chandigarh,Punjab,30.705263,76.736215,21-Jul-24,05:00:00 PM,17,Sunday,1,highway,1,1,fog,low,26,high,drunk driving,minor,5,2,1,None,0.8,80,High,2024,7,July
5738,Bangalore,Karnataka,12.94686,77.690505,07-Nov-23,05:00:00 PM,17,Tuesday,0,urban,5,0,fog,low,20,high,distraction,minor,2,1,1,None,0.8,80,High,2023,11,November
5818,Chennai,Tamil Nadu,13.062826,80.282181,07-Sep-24,05:00:00 PM,17,Saturday,1,highway,5,0,fog,low,33,high,distraction,minor,4,4,1,None,0.8,80,High,2024,9,September
5912,Delhi,Delhi,28.750175,76.901418,22-Aug-24,05:00:00 PM,17,Thursday,0,rural,2,1,fog,low,40,high,poor road,minor,1,0,1,None,0.8,80,High,2024,8,August
6760,Delhi,Delhi,28.661635,76.878187,06-Mar-24,05:00:00 PM,17,Wednesday,0,rural,3,0,fog,low,19,high,overspeeding,minor,4,4,1,None,0.8,80,High,2024,3,March
6794,Mumbai,Maharashtra,19.253955,72.767035,04-Jun-22,05:00:00 PM,17,Saturday,1,urban,4,0,fog,low,15,high,poor road,minor,2,2,1,None,0.8,80,High,2022,6,June
6916,Hyderabad,Telangana,17.447577,78.430222,15-Sep-24,05:00:00 PM,17,Sunday,1,urban,4,0,fog,low,36,high,poor road,minor,2,1,1,None,0.8,80,High,2024,9,September
6972,Hyderabad,Telangana,17.340249,78.492737,24-Aug-23,05:00:00 PM,17,Thursday,0,urban,3,0,fog,low,33,high,overspeeding,minor,3,3,1,None,0.8,80,High,2023,8,August
7067,Delhi,Delhi,28.61887,76.965561,26-Jun-24,05:00:00 PM,17,Wednesday,0,urban,3,0,fog,low,35,high,poor road,minor,2,2,1,None,0.8,80,High,2024,6,June
7140,Pune,Maharashtra,18.493221,73.876801,01-Jul-22,05:00:00 PM,17,Friday,0,highway,1,1,fog,low,25,high,weather,minor,2,2,1,None,0.8,80,High,2022,7,July
7405,Hyderabad,Telangana,17.316584,78.593906,29-Dec-23,05:00:00 PM,17,Friday,0,highway,5,0,fog,low,39,high,overspeeding,minor,5,5,1,None,0.8,80,High,2023,12,December
7722,Chandigarh,Punjab,30.742586,76.709528,16-Feb-23,05:00:00 PM,17,Thursday,0,highway,5,1,fog,low,30,high,poor road,minor,2,1,1,None,0.8,80,High,2023,2,February
8072,Chandigarh,Punjab,30.770337,76.852304,23-May-23,05:00:00 PM,17,Tuesday,0,rural,3,0,fog,low,17,high,distraction,minor,5,1,1,None,0.8,80,High,2023,5,May
8319,Chandigarh,Punjab,30.675125,76.800613,20-Jan-24,05:00:00 PM,17,Saturday,1,rural,2,1,fog,low,39,high,weather,minor,1,0,1,None,0.8,80,High,2024,1,January
8326,Hyderabad,Telangana,17.557068,78.244863,22-Oct-23,05:00:00 PM,17,Sunday,1,rural,3,1,fog,low,23,high,distraction,minor,5,4,1,None,0.8,80,High,2023,10,October
8635,Mumbai,Maharashtra,19.069518,72.967876,12-Oct-24,05:00:00 PM,17,Saturday,1,urban,4,1,fog,low,18,high,overspeeding,minor,5,3,1,None,0.8,80,High,2024,10,October
8907,Pune,Maharashtra,18.613684,73.943958,10-Mar-25,05:00:00 PM,17,Monday,0,highway,3,0,fog,low,19,high,poor road,minor,2,1,1,None,0.8,80,High,2025,3,March
8930,Delhi,Delhi,28.68456,76.848029,07-Sep-23,05:00:00 PM,17,Thursday,0,highway,1,0,fog,low,21,high,distraction,minor,4,3,1,None,0.8,80,High,2023,9,September
8946,Hyderabad,Telangana,17.583129,78.210281,06-Jul-23,05:00:00 PM,17,Thursday,0,rural,1,0,fog,low,36,high,drunk driving,minor,2,0,1,None,0.8,80,High,2023,7,July
8996,Chandigarh,Punjab,30.695279,76.755062,09-May-24,05:00:00 PM,17,Thursday,0,urban,4,1,fog,low,29,high,weather,minor,4,0,1,None,0.8,80,High,2024,5,May
9547,Bangalore,Karnataka,13.109331,77.669539,15-Jan-24,05:00:00 PM,17,Monday,0,highway,3,1,fog,low,34,high,weather,minor,4,1,1,None,0.8,80,High,2024,1,January
9727,Mumbai,Maharashtra,18.858692,72.878689,19-Oct-24,05:00:00 PM,17,Saturday,1,rural,1,0,fog,low,25,high,drunk driving,minor,3,0,1,None,0.8,80,High,2024,10,October
9747,Delhi,Delhi,28.544652,77.273638,30-Jul-22,05:00:00 PM,17,Saturday,1,urban,1,1,fog,low,25,high,weather,minor,3,3,1,None,0.8,80,High,2022,7,July
9805,Kolkata,West Bengal,22.555516,88.443306,31-Jul-23,05:00:00 PM,17,Monday,0,highway,5,0,fog,low,27,high,drunk driving,minor,3,3,1,None,0.8,80,High,2023,7,July
11123,Pune,Maharashtra,18.69612,73.966044,13-Sep-22,05:00:00 PM,17,Tuesday,0,rural,4,0,fog,low,19,high,overspeeding,minor,2,2,1,None,0.8,80,High,2022,9,September
11366,Hyderabad,Telangana,17.324081,78.573141,04-Apr-24,05:00:00 PM,17,Thursday,0,highway,5,0,fog,low,21,high,poor road,minor,4,3,1,None,0.8,80,High,2024,4,April
11397,Kolkata,West Bengal,22.606313,88.23067,09-Apr-25,05:00:00 PM,17,Wednesday,0,highway,4,0,fog,low,37,high,poor road,minor,1,1,1,None,0.8,80,High,2025,4,April
11430,Hyderabad,Telangana,17.572033,78.46862,16-Jun-24,05:00:00 PM,17,Sunday,1,highway,5,1,fog,low,26,high,overspeeding,minor,1,1,1,None,0.8,80,High,2024,6,June
11531,Kolkata,West Bengal,22.565961,88.294273,13-Jul-22,05:00:00 PM,17,Wednesday,0,urban,1,0,fog,low,16,high,distraction,minor,3,3,1,None,0.8,80,High,2022,7,July
11570,Mumbai,Maharashtra,18.930604,72.975494,24-Nov-23,05:00:00 PM,17,Friday,0,highway,2,0,fog,low,23,high,poor road,minor,4,3,1,None,0.8,80,High,2023,11,November
12018,Pune,Maharashtra,18.528097,73.756334,23-Nov-23,05:00:00 PM,17,Thursday,0,highway,5,1,fog,low,25,high,poor road,minor,3,3,1,None,0.8,80,High,2023,11,November
12256,Delhi,Delhi,28.74796,77.216336,13-Sep-23,05:00:00 PM,17,Wednesday,0,urban,5,1,fog,low,27,high,weather,minor,3,3,1,None,0.8,80,High,2023,9,September
12457,Mumbai,Maharashtra,18.835129,72.959698,28-May-22,05:00:00 PM,17,Saturday,1,urban,1,0,fog,low,29,high,distraction,minor,1,0,1,None,0.8,80,High,2022,5,May
12496,Chandigarh,Punjab,30.736381,76.80663,25-Oct-23,05:00:00 PM,17,Wednesday,0,highway,3,1,fog,low,31,high,overspeeding,minor,1,0,1,None,0.8,80,High,2023,10,October
12620,Hyderabad,Telangana,17.2199,78.435192,23-Oct-24,05:00:00 PM,17,Wednesday,0,urban,2,0,fog,low,37,high,distraction,minor,3,0,1,None,0.8,80,High,2024,10,October
12967,Chennai,Tamil Nadu,12.976507,80.195901,10-Jul-24,05:00:00 PM,17,Wednesday,0,highway,6,0,fog,low,23,high,weather,minor,3,1,1,None,0.8,80,High,2024,7,July
13266,Hyderabad,Telangana,17.582431,78.364347,22-Mar-24,05:00:00 PM,17,Friday,0,urban,5,0,fog,low,31,high,distraction,minor,4,4,1,None,0.8,80,High,2024,3,March
13573,Hyderabad,Telangana,17.259572,78.506739,22-Nov-22,05:00:00 PM,17,Tuesday,0,highway,5,0,fog,low,33,high,drunk driving,minor,2,0,1,None,0.8,80,High,2022,11,November
13634,Pune,Maharashtra,18.61506,73.721713,25-Feb-23,05:00:00 PM,17,Saturday,1,rural,3,1,fog,low,22,high,weather,minor,3,3,1,None,0.8,80,High,2023,2,February
14129,Chennai,Tamil Nadu,12.95177,80.273328,23-Mar-23,05:00:00 PM,17,Thursday,0,highway,1,1,fog,low,24,high,poor road,minor,4,0,1,None,0.8,80,High,2023,3,March
14479,Bangalore,Karnataka,13.192845,77.563449,03-Jul-22,05:00:00 PM,17,Sunday,1,rural,2,1,fog,low,29,high,weather,minor,1,1,1,None,0.8,80,High,2022,7,July
14696,Mumbai,Maharashtra,18.831115,72.813334,02-Dec-23,05:00:00 PM,17,Saturday,1,highway,1,1,fog,low,26,high,drunk driving,minor,1,0,1,None,0.8,80,High,2023,12,December
14739,Mumbai,Maharashtra,18.859077,72.768922,09-Oct-23,05:00:00 PM,17,Monday,0,highway,3,1,fog,low,33,high,weather,minor,3,3,1,None,0.8,80,High,2023,10,October
14742,Mumbai,Maharashtra,19.084846,72.900856,29-May-24,05:00:00 PM,17,Wednesday,0,rural,6,0,fog,low,20,high,drunk driving,minor,5,0,1,None,0.8,80,High,2024,5,May
14792,Chandigarh,Punjab,30.719838,76.703678,29-Jun-23,05:00:00 PM,17,Thursday,0,rural,4,0,fog,low,18,high,distraction,minor,5,0,1,None,0.8,80,High,2023,6,June
14981,Chennai,Tamil Nadu,12.842082,80.21975,10-Dec-24,05:00:00 PM,17,Tuesday,0,rural,5,1,fog,low,25,high,poor road,minor,1,1,1,None,0.8,80,High,2024,12,December
15392,Chennai,Tamil Nadu,12.863243,80.15837,27-Feb-23,05:00:00 PM,17,Monday,0,urban,2,1,fog,low,24,high,weather,minor,5,4,1,None,0.8,80,High,2023,2,February
15524,Chandigarh,Punjab,30.679164,76.717124,13-Sep-23,05:00:00 PM,17,Wednesday,0,urban,3,0,fog,low,35,high,weather,minor,4,0,1,None,0.8,80,High,2023,9,September
15727,Hyderabad,Telangana,17.592511,78.311523,07-Aug-24,05:00:00 PM,17,Wednesday,0,rural,1,0,fog,low,35,high,overspeeding,minor,3,3,1,None,0.8,80,High,2024,8,August
15765,Pune,Maharashtra,18.672323,73.986413,28-Jan-25,05:00:00 PM,17,Tuesday,0,rural,6,0,fog,low,19,high,drunk driving,minor,3,3,1,None,0.8,80,High,2025,1,January
15899,Bangalore,Karnataka,13.04257,77.629403,27-May-22,05:00:00 PM,17,Friday,0,urban,1,1,fog,low,15,high,distraction,minor,1,0,1,None,0.8,80,High,2022,5,May
15987,Delhi,Delhi,28.722117,77.181111,15-Sep-23,05:00:00 PM,17,Friday,0,highway,4,0,fog,low,24,high,distraction,minor,5,3,1,None,0.8,80,High,2023,9,September
16402,Delhi,Delhi,28.795925,77.251496,29-Mar-22,05:00:00 PM,17,Tuesday,0,highway,3,0,fog,low,38,high,poor road,minor,5,5,1,None,0.8,80,High,2022,3,March
16658,Pune,Maharashtra,18.496938,73.743091,01-Dec-22,05:00:00 PM,17,Thursday,0,urban,5,1,fog,low,25,high,poor road,minor,4,3,1,None,0.8,80,High,2022,12,December
16659,Pune,Maharashtra,18.669758,73.759353,10-Dec-23,05:00:00 PM,17,Sunday,1,highway,5,0,fog,low,28,high,poor road,minor,2,0,1,None,0.8,80,High,2023,12,December
16704,Kolkata,West Bengal,22.599537,88.391865,31-Mar-24,05:00:00 PM,17,Sunday,1,highway,4,0,fog,low,22,high,poor road,minor,4,3,1,None,0.8,80,High,2024,3,March
16824,Chennai,Tamil Nadu,13.057256,80.233416,25-Feb-22,05:00:00 PM,17,Friday,0,rural,6,1,fog,low,30,high,drunk driving,minor,4,0,1,None,0.8,80,High,2022,2,February
16947,Hyderabad,Telangana,17.581318,78.282272,01-Feb-25,05:00:00 PM,17,Saturday,1,rural,6,0,fog,low,39,high,overspeeding,minor,3,1,1,None,0.8,80,High,2025,2,February
17129,Chennai,Tamil Nadu,13.159889,80.130565,07-Feb-23,05:00:00 PM,17,Tuesday,0,urban,4,1,fog,low,16,high,drunk driving,minor,4,0,1,None,0.8,80,High,2023,2,February
17668,Chandigarh,Punjab,30.712921,76.887267,23-Mar-22,05:00:00 PM,17,Wednesday,0,urban,2,0,fog,low,28,high,weather,minor,3,3,1,None,0.8,80,High,2022,3,March
18173,Chennai,Tamil Nadu,12.886935,80.293352,24-Apr-22,05:00:00 PM,17,Sunday,1,urban,2,0,fog,low,29,high,overspeeding,minor,3,1,1,None,0.8,80,High,2022,4,April
18201,Kolkata,West Bengal,22.614194,88.295085,25-Jul-23,05:00:00 PM,17,Tuesday,0,urban,1,1,fog,low,15,high,overspeeding,minor,2,2,1,None,0.8,80,High,2023,7,July
18255,Bangalore,Karnataka,13.058114,77.717358,09-Jun-22,05:00:00 PM,17,Thursday,0,urban,6,1,fog,low,16,high,overspeeding,minor,5,5,1,None,0.8,80,High,2022,6,June
18586,Bangalore,Karnataka,13.132093,77.756809,07-Apr-25,05:00:00 PM,17,Monday,0,rural,2,1,fog,low,22,high,weather,minor,5,4,1,None,0.8,80,High,2025,4,April
18924,Mumbai,Maharashtra,18.997561,72.797836,27-Sep-24,05:00:00 PM,17,Friday,0,urban,3,1,fog,low,28,high,drunk driving,minor,1,1,1,None,0.8,80,High,2024,9,September
18975,Hyderabad,Telangana,17.534841,78.235573,28-May-22,05:00:00 PM,17,Saturday,1,rural,3,0,fog,low,37,high,overspeeding,minor,3,1,1,None,0.8,80,High,2022,5,May
19893,Delhi,Delhi,28.834598,76.902863,21-Nov-24,05:00:00 PM,17,Thursday,0,urban,4,1,fog,low,20,high,poor road,minor,1,0,1,None,0.8,80,High,2024,11,November
480,Kolkata,West Bengal,22.445287,88.427148,05-May-24,09:00:00 AM,9,Sunday,1,highway,5,0,fog,low,34,high,poor road,major,2,2,1,None,0.8,80,High,2024,5,May
526,Bangalore,Karnataka,12.965455,77.503129,28-Apr-24,05:00:00 PM,17,Sunday,1,highway,3,0,fog,low,32,high,poor road,major,3,3,1,None,0.8,80,High,2024,4,April
852,Delhi,Delhi,28.463059,77.014678,15-Feb-25,05:00:00 PM,17,Saturday,1,rural,4,0,fog,low,39,high,poor road,major,5,5,1,None,0.8,80,High,2025,2,February
929,Pune,Maharashtra,18.47964,73.965693,28-Oct-23,08:00:00 AM,8,Saturday,1,urban,4,0,fog,low,33,high,poor road,major,2,2,1,None,0.8,80,High,2023,10,October
1955,Hyderabad,Telangana,17.450511,78.260333,30-Jul-22,06:00:00 PM,18,Saturday,1,rural,1,1,fog,low,37,high,poor road,major,4,3,1,None,0.8,80,High,2022,7,July
3365,Bangalore,Karnataka,12.955528,77.480208,09-Nov-24,10:00:00 AM,10,Saturday,1,highway,5,1,fog,low,20,high,distraction,major,3,3,1,None,0.8,80,High,2024,11,November
3631,Bangalore,Karnataka,13.158228,77.799736,23-Mar-24,07:00:00 PM,19,Saturday,1,urban,6,0,fog,low,16,high,overspeeding,major,4,4,1,None,0.8,80,High,2024,3,March
4030,Hyderabad,Telangana,17.301122,78.57677,29-Jun-24,10:00:00 AM,10,Saturday,1,rural,4,1,fog,low,28,high,distraction,major,5,5,1,None,0.8,80,High,2024,6,June
4500,Chennai,Tamil Nadu,12.852345,80.294485,04-Aug-24,05:00:00 PM,17,Sunday,1,rural,2,0,fog,low,32,high,poor road,major,3,3,1,None,0.8,80,High,2024,8,August
4641,Hyderabad,Telangana,17.37227,78.523587,31-Dec-23,08:00:00 AM,8,Sunday,1,highway,5,0,fog,low,28,high,drunk driving,major,4,4,1,None,0.8,80,High,2023,12,December
7441,Chennai,Tamil Nadu,13.18513,80.150369,04-Jun-23,08:00:00 AM,8,Sunday,1,rural,4,0,fog,low,35,high,weather,major,3,2,1,None,0.8,80,High,2023,6,June
8803,Hyderabad,Telangana,17.232556,78.532429,22-Dec-24,07:00:00 PM,19,Sunday,1,rural,3,1,fog,low,39,high,overspeeding,major,5,5,1,None,0.8,80,High,2024,12,December
9641,Bangalore,Karnataka,12.926176,77.641662,11-Aug-24,10:00:00 AM,10,Sunday,1,urban,6,0,fog,low,22,high,weather,major,4,3,1,None,0.8,80,High,2024,8,August
9767,Kolkata,West Bengal,22.591879,88.486983,16-Jul-23,06:00:00 PM,18,Sunday,1,rural,1,1,fog,low,35,high,overspeeding,major,5,4,1,None,0.8,80,High,2023,7,July
9827,Bangalore,Karnataka,12.884915,77.466665,02-Jun-24,08:00:00 AM,8,Sunday,1,urban,3,1,fog,low,26,high,drunk driving,major,2,2,1,None,0.8,80,High,2024,6,June
10509,Mumbai,Maharashtra,18.810226,72.85096,29-May-22,10:00:00 AM,10,Sunday,1,urban,6,1,fog,low,21,high,distraction,major,5,2,1,None,0.8,80,High,2022,5,May
10880,Pune,Maharashtra,18.628091,73.895085,16-Oct-22,06:00:00 PM,18,Sunday,1,urban,4,0,fog,low,23,high,poor road,major,5,2,1,None,0.8,80,High,2022,10,October
12038,Kolkata,West Bengal,22.524225,88.337303,08-May-22,08:00:00 AM,8,Sunday,1,highway,4,0,fog,low,16,high,drunk driving,major,5,3,1,None,0.8,80,High,2022,5,May
13226,Bangalore,Karnataka,13.13167,77.472918,14-Sep-24,06:00:00 PM,18,Saturday,1,rural,2,0,fog,low,24,high,distraction,major,2,2,1,None,0.8,80,High,2024,9,September
13305,Bangalore,Karnataka,13.151848,77.780533,23-Jul-22,10:00:00 AM,10,Saturday,1,rural,6,0,fog,low,26,high,drunk driving,major,5,5,1,None,0.8,80,High,2022,7,July
13512,Chennai,Tamil Nadu,13.088466,80.296021,26-Nov-23,10:00:00 AM,10,Sunday,1,urban,1,1,fog,low,17,high,distraction,major,3,2,1,None,0.8,80,High,2023,11,November
13600,Delhi,Delhi,28.564361,77.24231,12-Apr-25,07:00:00 PM,19,Saturday,1,urban,2,0,fog,low,19,high,poor road,major,4,4,1,None,0.8,80,High,2025,4,April
13809,Kolkata,West Bengal,22.626062,88.389151,25-Aug-24,07:00:00 PM,19,Sunday,1,highway,4,0,fog,low,30,high,weather,major,5,4,1,None,0.8,80,High,2024,8,August
15176,Pune,Maharashtra,18.510504,73.814065,29-Mar-25,10:00:00 AM,10,Saturday,1,rural,4,1,fog,low,39,high,distraction,major,4,2,1,None,0.8,80,High,2025,3,March
15513,Bangalore,Karnataka,12.925408,77.567703,02-Jul-22,07:00:00 PM,19,Saturday,1,highway,5,0,fog,low,33,high,overspeeding,major,3,3,1,None,0.8,80,High,2022,7,July
16305,Kolkata,West Bengal,22.699865,88.459531,02-Dec-23,07:00:00 PM,19,Saturday,1,rural,1,1,fog,low,32,high,distraction,major,5,4,1,None,0.8,80,High,2023,12,December
16369,Chandigarh,Punjab,30.732946,76.857997,03-Sep-22,09:00:00 AM,9,Saturday,1,urban,4,1,fog,low,18,high,weather,major,2,2,1,None,0.8,80,High,2022,9,September
17457,Bangalore,Karnataka,13.18599,77.420571,19-Mar-22,05:00:00 PM,17,Saturday,1,rural,1,0,fog,low,36,high,poor road,major,5,3,1,None,0.8,80,High,2022,3,March
19130,Chennai,Tamil Nadu,13.029469,80.189101,17-Jul-22,07:00:00 PM,19,Sunday,1,urban,1,0,fog,low,36,high,distraction,major,3,3,1,None,0.8,80,High,2022,7,July
19569,Hyderabad,Telangana,17.558703,78.507313,10-Dec-23,05:00:00 PM,17,Sunday,1,rural,2,0,fog,low,40,high,distraction,major,5,4,1,None,0.8,80,High,2023,12,December
19949,Chandigarh,Punjab,30.615201,76.794355,22-Sep-24,05:00:00 PM,17,Sunday,1,urban,3,0,fog,low,38,high,poor road,major,5,4,1,None,0.8,80,High,2024,9,September
222,Chennai,Tamil Nadu,13.059482,80.132694,30-Dec-22,07:00:00 PM,19,Friday,0,highway,4,0,fog,low,29,high,weather,major,5,4,1,None,0.8,80,High,2022,12,December
321,Bangalore,Karnataka,12.852964,77.561684,15-Aug-22,06:00:00 PM,18,Monday,0,rural,5,1,fog,low,27,high,poor road,major,2,2,1,None,0.8,80,High,2022,8,August
652,Mumbai,Maharashtra,19.090503,72.764378,24-Jan-22,08:00:00 AM,8,Monday,0,highway,4,0,fog,low,26,high,drunk driving,major,4,2,1,None,0.8,80,High,2022,1,January
732,Kolkata,West Bengal,22.673246,88.281776,10-Oct-23,08:00:00 AM,8,Tuesday,0,rural,2,0,fog,low,28,high,drunk driving,major,2,2,1,None,0.8,80,High,2023,10,October
753,Delhi,Delhi,28.863897,76.858088,01-Feb-24,08:00:00 AM,8,Thursday,0,rural,4,1,fog,low,19,high,drunk driving,major,2,2,1,None,0.8,80,High,2024,2,February
1017,Bangalore,Karnataka,13.126207,77.791758,22-Jan-24,07:00:00 PM,19,Monday,0,highway,2,0,fog,low,35,high,distraction,major,5,5,1,None,0.8,80,High,2024,1,January
1280,Pune,Maharashtra,18.420291,73.986825,16-Mar-23,10:00:00 AM,10,Thursday,0,rural,3,0,fog,low,40,high,weather,major,5,2,1,None,0.8,80,High,2023,3,March
1433,Delhi,Delhi,28.88321,77.121259,13-Mar-23,10:00:00 AM,10,Monday,0,highway,4,1,fog,low,38,high,poor road,major,3,3,1,None,0.8,80,High,2023,3,March
1800,Hyderabad,Telangana,17.513301,78.501359,22-Nov-22,10:00:00 AM,10,Tuesday,0,rural,4,1,fog,low,26,high,overspeeding,major,5,4,1,None,0.8,80,High,2022,11,November
1809,Kolkata,West Bengal,22.581594,88.386157,30-Jan-25,05:00:00 PM,17,Thursday,0,urban,5,1,fog,low,25,high,poor road,major,4,2,1,None,0.8,80,High,2025,1,January
2022,Mumbai,Maharashtra,19.119343,72.973141,19-May-23,06:00:00 PM,18,Friday,0,rural,6,1,fog,low,15,high,overspeeding,major,4,4,1,None,0.8,80,High,2023,5,May
2154,Kolkata,West Bengal,22.555007,88.428417,28-Aug-24,09:00:00 AM,9,Wednesday,0,urban,4,0,fog,low,29,high,overspeeding,major,2,2,1,None,0.8,80,High,2024,8,August
